id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
11263,wreck,Devon UK,"CA just wanted to benefit from the business opportunity either way. Or, if you're really ma…",0,92,16,wanted benefit business opportunity either way really,53,7
11264,wreck,Here,It has to be and Experienced and she’s the Tiger we need beside h…,0,66,14,experienced tiger need beside,29,4
11265,wreck,,This animated short about lion hunting will absolutely wreck you 😭 Sign the petition: https://t.co/PZKJNJfdWI https://t.co…,0,123,16,animated short lion hunting absolutely wreck sign petition,58,8
11266,wreck,"Edmonton, Alberta, Treaty Six",This week I went to a car wreck and trasported a critically injured child whose parents had died. I’m glad our premier reaches…,1,127,23,week went car wreck trasported critically injured child whose parent died glad premier reach,92,14
11267,wreck,Metopia,Every rivet on PAF F16s is carefully scrutinized by US and that's where the problem happened. PAF with… https://t.co/HZJgIcnxeo,1,127,19,every rivet paf carefully scrutinized problem happened paf,58,8
11268,wreck,Somewhere In the World,Dem wan just wreck person for this country 🤕,0,44,9,dem wan wreck person country,28,5
11269,wreck,,Something about sucking a poly cock when theyre just finished with work. Wreck my throat,0,88,15,something sucking poly cock theyre finished work wreck throat,61,9
11270,wreck,🍀~Personal & Fan acc,Are you trying to wreck me?? 😭😭😭,1,32,7,trying wreck,12,2
11271,wreck,🇮🇹 in 🇳🇿,"""Humans. I think you forget how powerful you are. Lives change worlds. People can save planets, or wreck them. That… https://t.co/RtoP2AmskX",0,140,21,human think forget powerful life change world people save planet wreck,70,11
11272,wreck,,It's like a train wreck — you just can't look away.,1,51,11,like train wreck not look away,30,6
11273,wreck,,How to wreck your twitter feed in one stupid comment. Congrats!!!! You win,0,74,13,wreck twitter feed one stupid comment congrats win,50,8
11274,wreck,California,I’m thinking car chase leading to a wreck on the freeway.,0,57,11,thinking car chase leading wreck freeway,40,6
11275,wreck,,And yea didn't go to the appt because I'm a dumb wreck of a human waste,0,71,16,yea not appt dumb wreck human waste,35,7
11276,wreck,"Texas, USA","Probably for the best, i don't even know why i'm watching at this point. But you kno… https://t.co/qGun78adi6",0,109,18,probably best not even know watching point kno,46,8
11277,wreck,"Shithole California, USA",Back at 6pm tonight with another edition of The At this point I have no idea whatsoever what the topic…,0,103,20,back tonight another edition point idea whatsoever topic,56,8
11278,wreck,UCSC,"めちゃくちゃ (adj-na,n) (1) absurd; unreasonable; preposterous; incoherent; (2) extreme; senseless; reckless (3) disorder; confusion; mess; wreck",0,139,16,adj absurd unreasonable preposterous incoherent extreme senseless reckless disorder confusion mess wreck,104,12
11279,wreck,,I have friends.,0,15,3,friend,6,1
11280,wreck,"Leeds, England","It's been 1 month since Ryan proposed to me and I'm still an absolute emotional wreck, cannot and will not stop cry… https://t.co/hPr3rBSmg5",1,140,23,month since ryan proposed still absolute emotional wreck cannot not stop cry,76,12
11281,wreck,,The Left can’t stand anyone who freed themselves of the support of the state. They resent thi… https://t.co/JEXvV7KY8s,0,118,18,left stand anyone freed support state resent thi,48,8
11282,wreck,"633 Block Zakera, Citadel",Look I can’t spell. I’m a wreck and I need help.,1,48,11,look spell wreck need help,26,5
11283,wreck,"Kansas City, Kansas 🚀 Miami",I would be an emotional wreck if I were Randy https://t.co/tZcYmGezKo,0,69,11,would emotional wreck randy,27,4
11284,wreck,,"After causing the wreck, they're like..... https://t.co/k9ZszwW2ac",0,66,7,causing wreck like,18,3
11285,wreck,,WRECK THE MACHINE: lick voting!,0,31,5,wreck machine lick voting,25,4
11286,wreck,"Plymouth, Devon, UK",With the night that's in it - some stormy Plymouth and around images seem appropriate #StormBrenden from …,0,106,18,night stormy plymouth around image seem appropriate stormbrenden,64,8
11287,wreck,"Austin, TX",My nigha just called me and said he got in a wreck and his cuz in ICU. Shit I was having a good day. GOD bless my young FAME,1,124,29,nigha called said got wreck cuz icu shit good day god bless young fame,70,14
11288,wreck,"Sandton, South Africa",Me thinks this is the tip of the iceberg and the real issue within the structures of this poorly run and managed A… https://t.co/jZSYLGc7gl,0,139,24,think tip iceberg real issue within structure poorly run managed,64,10
11289,wreck,Bay Area,I literally have no idea how professional athletes sleep before big games. Can't wrap my head around i… https://t.co/ztRHFejg7i,0,127,19,literally idea professional athlete sleep big game not wrap head around,71,11
11290,wreck,,"The Rugrats are all figments of Angelica’s imagination. Chuckie died w/ his mom, = y Chaz is a nervous wreck. Tommy was a…",0,122,23,rugrats figment angelica imagination chuckie died mom chaz nervous wreck tommy,78,11
11291,wreck,Canada,.. great .. and why not add those two nut-balls out of the House along with this c… https://t.co/QPSmPvQuFQ,0,107,19,great not add two nut ball house along,38,8
11292,wreck,"Melbourne, Australia",Recover quicker? Phew! It’s not like bees are important. It’s not like stacks of food… https://t.co/FEwjc8Wpu3,0,110,16,recover quicker phew not like bee important not like stack food,63,11
11293,wreck,,Theo is perfectly messed up. Not completely fucked but a train wreck anough to be pressious,0,91,16,theo perfectly messed not completely fucked train wreck anough pressious,72,10
11294,wreck,New England,It is like watching a slow motion train-wreck and the prince is unlikely to walk away unharmed in the after…,0,108,20,like watching slow motion train wreck prince unlikely walk away unharmed,72,11
11295,wreck,for got7 and sj,my iponing plans has been wreck and im not going to plan anymore fck,0,68,14,iponing plan wreck not going plan anymore fck,45,8
11296,wreck,"37°12'28.3""N 115°57'25.9""W",.. great .. and why not add those two nut-balls out of the House along with this criminal .... it's Co… https://t.co/VtdstOddGU,0,127,22,great not add two nut ball house along criminal,47,9
11297,wreckage,,"https://t.co/7B2QK2oIpV the wreckage of my past keeps haunting me, it just won't leave me alone, I still I find it… https://t.co/tXEBXTJC0c",0,139,21,wreckage past keep haunting not leave alone still find,54,9
11298,wreckage,,very little wreckage was found or photographed. There are many examples of shooting planes down to kill one or two… https://t.co/V6blDxxcdz,1,139,21,little wreckage found photographed many example shooting plane kill one two,75,11
11299,wreckage,"Oakland,",MOSCOW MITCH must stand! As history continues to discover the greater part of his traitorous activities and politic… https://t.co/7bbrcaR3g5,0,140,19,moscow mitch must stand history continues discover greater part traitorous activity politic,91,12
11300,wreckage,,"""Barr, a conservative Catholic, blamed spread of “secularism and moral relativism” for a rise in “virtually every measure of so…",0,128,20,barr conservative catholic blamed spread secularism moral relativism rise virtually every measure,97,12
11301,wreckage,"British Columbia, Canada","Stunning drone video of Bound Brook fire aftermath shows charred, smoldering wreckage https://t.co/Zc5tKjzpZO",1,109,13,stunning drone video bound brook fire aftermath show charred smoldering wreckage,80,11
11302,wreckage,"Sacramento, CA",From Identities' Special Issue 'Whiteness and Nationalism': 'The wreckage of white #supremacy' by : https://t.co/zsnl…,0,118,15,identity special issue whiteness nationalism wreckage white supremacy,69,8
11303,wreckage,"Kentucky, USAhttps:",My piece tonight on why Christopher Wray isn’t the right man for the big—and necessary—job of reforming the FBI. “Rather…,0,121,20,piece tonight christopher wray right man big necessary job reforming fbi rather,79,12
11304,wreckage,,"Ukraine deliberately issued statement after Iran plane crash suggesting engine failure, despite suspecting attack ""If…",1,118,15,ukraine deliberately issued statement iran plane crash suggesting engine failure despite suspecting attack,106,13
11305,wreckage,,"Through all the happiness and sorrow, I guess I'd do it all again. Live for today and not tomorrow. It's still the… https://t.co/DYH5FCjLsU",0,139,23,happiness sorrow guess would live today not tomorrow still,58,9
11306,wreckage,"Sunshine Coast, Queensland","A sunken yacht has finally been pulled out of the Mooloolah River, almost a year after it was abandoned. The wrecka… https://t.co/H00suo4N0z",1,140,22,sunken yacht finally pulled mooloolah river almost year abandoned wrecka,72,10
11307,wreckage,USA,"Actually, they flipped a coin (50¢ piece) for it according to an interview by… https://t.co/WeHArW6c47",0,102,15,actually flipped coin piece according interview,47,6
11308,wreckage,,Ben's entire arc in the sequel trilogy is about healing wounds. We see this physically and metaphorically on the death…,0,119,20,ben entire arc sequel trilogy healing wound see physically metaphorically death,79,11
11309,wreckage,,Iran plane crash wreckage spotted from space (satellite photos) https://t.co/BVC32mcUKD,1,87,10,iran plane crash wreckage spotted space satellite photo,55,8
11310,wreckage,,"TSB: Iran has allowed us to the download of the recorders, and visit the wreckage: this above and beyond what they are req…",1,123,23,tsb iran allowed download recorder visit wreckage beyond req,60,9
11311,wreckage,"London, England",Coffee and wreckage of dreams,0,29,5,coffee wreckage dream,21,3
11312,wreckage,,Visit the wreckage? Wasn’t it bulldozed from the site? Wasn’t the evidence tampered with? Above and beyond?…,0,108,17,visit wreckage bulldozed site evidence tampered beyond,54,7
11313,wreckage,"Lamella, your objet a",Coffee and wreckage of dreams,0,29,5,coffee wreckage dream,21,3
11314,wreckage,,"Want to listen to some clips of #TheWreckage audiobook? Three short clips now available on Soundcloud, featuring …",0,114,18,want listen clip thewreckage audiobook three short clip available soundcloud featuring,86,11
11315,wreckage,Canada,Why would the Transportation Safety Board think giving us the recorders and access to the wreckage goes above and beyond wha…,0,125,21,would transportation safety board think giving recorder access wreckage go beyond wha,85,12
11316,wreckage,,I heard NSW-Queensland border: Two brothers are found dead in the wreckage of their light plane,1,95,16,heard nsw queensland border two brother found dead wreckage light plane,71,11
11317,wreckage,Canada,American Media said that Iran had bulldozed the crash site of the shoot down. What Iran did was relocate the wreckage. It…,0,122,22,american medium said iran bulldozed crash site shoot iran relocate wreckage,75,11
11318,wreckage,関東,"""We won..."" —Beachcomber's bitter statement as he surveys the wreckage of the lagoon. In episode The Golden Lagoon. https:…",0,123,19,beachcomber bitter statement survey wreckage lagoon episode golden lagoon,73,9
11319,wreckage,,"The next day, an EOD team arrived to pick through the wreckage and found unexploded pieces of a missile casing that coul…",1,121,22,next day eod team arrived pick wreckage found unexploded piece missile casing coul,82,13
11320,wreckage,"Madrid, Spain",#Iran agreed to give Canada access to the wreckage and the black box from downed Ukrainian plane. But Canadian officials ar…,1,124,21,iran agreed give canada access wreckage black box downed ukrainian plane canadian official,90,13
11321,wreckage,Alberta,Deceased Trucker Found In Wreckage That Went Unnoticed For 24 Hours https://t.co/6cKXWFE7j1,1,91,12,deceased trucker found wreckage went unnoticed hour,51,7
11322,wreckage,,Reality bends around the chromatic form as it effortlessly floats through the wreckage. Check out “Retribution” by RHADS:…,0,122,18,reality bend around chromatic form effortlessly float wreckage check retribution rhads,86,11
11323,wreckage,Who knows,It is a strange feeling to see someone come around after leaving you alone in the wreckage they cau… https://t.co/jwSoqQZ318,0,124,20,strange feeling see someone come around leaving alone wreckage cau,66,10
